gene_id,HBR_Rep1_ERCC-Mix2,HBR_Rep2_ERCC-Mix2,HBR_Rep3_ERCC-Mix2,UHR_Rep1_ERCC-Mix1,UHR_Rep2_ERCC-Mix1,UHR_Rep3_ERCC-Mix1
MSTRG.648,3,4,0,3,4,4
MSTRG.648|BCRP1,0,0,0,0,0,0
MSTRG.641|CABIN1,596,648,638,1097,617,781
MSTRG.643,0,0,0,0,0,0
MSTRG.642,12,11,8,18,12,11
MSTRG.658|BCRP3,5,10,9,14,18,16
MSTRG.658,0,0,0,0,1,1
MSTRG.659,0,0,0,0,0,0
MSTRG.649|SPECC1L,586,726,702,993,594,642
MSTRG.649|SPECC1L-ADORA2A,0,5,12,4,6,3
MSTRG.650,0,0,0,0,0,0
MSTRG.649|ADORA2A,52,84,42,82,61,55
MSTRG.651|ADORA2A-AS1,0,0,0,0,2,0
MSTRG.652|UPB1,0,0,0,0,0,0
MSTRG.653,0,0,0,0,0,0
MSTRG.654|GUCD1,135,126,132,872,477,627
MSTRG.655|SNRPD3,323,382,389,841,588,726
MSTRG.655,20,4,0,0,0,0
MSTRG.656|LRRC75B,40,59,52,50,46,40
MSTRG.655|GGT1,9,30,23,224,113,150
MSTRG.657,0,0,0,0,0,0
MSTRG.675,0,0,0,0,0,0
MSTRG.675|CRYBB2,0,7,0,0,8,0
MSTRG.665|SGSM1,302,369,315,11,0,0
MSTRG.666,0,0,0,0,0,0
MSTRG.677,19,10,9,86,42,56
MSTRG.677|LRP5L,0,0,0,0,0,0
MSTRG.667|KIAA1671,289,351,294,368,212,307
MSTRG.668,0,0,0,0,4,0
MSTRG.669,0,0,0,0,0,0
MSTRG.670,0,0,0,0,0,0
MSTRG.671,0,0,0,0,5,0
MSTRG.672|KIAA1671-AS1,1,4,7,0,0,0
MSTRG.674|STMN3P1,0,0,0,0,0,0
MSTRG.673,7,9,7,2,0,3
MSTRG.678,0,0,0,10,0,4
MSTRG.679,0,2,0,0,2,2
MSTRG.680|IGLVIVOR22-1,0,0,0,0,0,0
MSTRG.681|CRYBB2P1,67,76,69,142,95,130
MSTRG.681|MIR6817,0,1,0,0,1,0
MSTRG.683|GRK3-AS1,0,0,0,2,0,0
MSTRG.684|GRK3,433,600,560,378,263,267
MSTRG.685,0,0,0,0,0,0
MSTRG.687,0,0,0,0,0,0
MSTRG.688|RNA5SP494,0,0,0,0,0,0
MSTRG.682,21,39,21,23,18,7
MSTRG.686|YES1P1,5,11,11,20,6,9
MSTRG.696|LINC02559,0,0,0,0,0,0
MSTRG.697,0,0,0,0,0,0
MSTRG.698,0,0,0,0,3,0
MSTRG.699|SEZ6L,873,1076,985,35,31,43
MSTRG.700|SEZ6L-AS1,0,0,0,0,0,0
MSTRG.701|ASPHD2,126,153,213,48,28,52
MSTRG.702|HPS4,297,437,478,819,493,632
MSTRG.703,0,0,0,0,0,0
MSTRG.704|SRRD,97,110,129,188,122,146
MSTRG.705|TFIP11,149,202,141,397,204,251
MSTRG.706|TFIP11-DT,32,52,29,64,26,35
MSTRG.720,0,0,0,0,0,0
MSTRG.724,0,0,0,0,3,0
MSTRG.725|LINC01638,0,0,0,4,0,7
MSTRG.726,0,0,0,0,0,0
MSTRG.727,0,0,0,0,0,0
ENSG00000287034,0,0,0,0,0,0
MSTRG.728,7,8,4,0,0,0
MSTRG.729,0,0,0,3,0,0
MSTRG.739|MN1,96,75,65,279,194,272
MSTRG.740,0,0,0,5,0,0
MSTRG.707|TPST2,92,106,105,247,121,221
MSTRG.708,0,0,0,0,1,0
MSTRG.707|MIR548J,0,0,0,5,2,0
MSTRG.709,0,0,0,0,0,0
MSTRG.710,0,0,0,0,2,0
MSTRG.711|CRYBB1,4,0,0,7,5,12
ENSG00000196431|CRYBA4,0,0,0,0,0,0
MSTRG.712,1,1,2,5,0,0
MSTRG.713|ISCA2P1,0,0,0,0,0,0
MSTRG.714|MIAT,1361,1558,1524,149,111,142
MSTRG.714|MIATNB,54,69,76,108,87,84
MSTRG.715,0,0,0,0,0,2
MSTRG.716,0,0,0,0,0,0
MSTRG.717|RPL15P22,0,0,0,0,0,0
MSTRG.709|HMGB1P10,1,1,2,6,6,4
MSTRG.714,31,11,11,6,6,7
MSTRG.753|CHEK2,0,16,0,263,201,232
MSTRG.754|HSCB,18,19,24,88,51,42
MSTRG.756|CCDC117,141,159,121,579,378,370
MSTRG.757|XBP1,144,205,166,2420,1383,1653
MSTRG.758,8,16,10,25,27,31
MSTRG.760|BBLNP2,0,0,0,0,0,0
MSTRG.759,1,0,0,8,7,5
MSTRG.765|KREMEN1,106,134,74,173,126,151
MSTRG.766,0,0,0,0,0,0
MSTRG.767|RNU6-810P,2,0,0,0,0,0
MSTRG.761,0,0,0,0,0,0
MSTRG.762|ZNRF3,206,225,221,222,181,167
MSTRG.764|ZNRF3-AS1,0,0,0,0,0,0
MSTRG.763|ZNRF3-IT1,2,9,4,6,4,0
MSTRG.768|EMID1,22,44,57,21,10,14
MSTRG.742|PITPNB,168,203,140,236,182,172
MSTRG.743|TTC28-AS1,111,163,169,171,134,128
MSTRG.744|MIR3199-1,0,0,0,0,0,0
MSTRG.745|MIR3199-2,0,0,0,2,0,1
MSTRG.743,2,4,4,3,4,2
MSTRG.746,0,0,0,0,0,0
MSTRG.747|TTC28,183,264,164,417,233,228
MSTRG.749|SNORD42,0,0,0,0,0,0
MSTRG.750|Y_RNA,0,0,0,0,0,0
MSTRG.751|MIR5739,0,0,0,0,0,0
MSTRG.752|RN7SL162P,0,0,0,0,0,1
MSTRG.748|RN7SL757P,3,0,0,0,0,0
MSTRG.769|RHBDD3,51,73,60,173,116,147
MSTRG.770,0,0,0,0,0,0
MSTRG.771|EWSR1,718,734,746,1990,1392,1747
MSTRG.772,0,0,0,0,0,0
MSTRG.773|GAS2L1,162,170,143,74,46,51
MSTRG.772|RASL10A,19,57,38,0,0,0
MSTRG.774,0,0,2,3,1,0
MSTRG.775|AP1B1,486,575,543,814,520,584
MSTRG.777,0,0,0,0,0,0
MSTRG.778|RFPL1S,384,374,399,16,6,2
MSTRG.777|RFPL4AP6,0,0,0,0,0,0
MSTRG.779|RFPL1,0,0,0,0,0,0
MSTRG.781,0,0,0,0,0,0
MSTRG.776,1,1,0,1,1,1
MSTRG.776|SNORD125,2,1,0,1,1,1
MSTRG.778,3,6,5,8,9,8
MSTRG.780|NEFH,418,567,544,58,49,44
MSTRG.782|THOC5,155,253,130,456,273,306
MSTRG.783,0,0,1,1,2,0
MSTRG.782|NIPSNAP1,231,260,267,698,438,520
MSTRG.784|NF2,317,579,521,1004,651,740
MSTRG.785|RPEP4,5,9,3,6,0,8
MSTRG.788|ZMAT5,49,54,35,107,70,64
MSTRG.789|Y_RNA,0,0,0,0,0,0
MSTRG.787|CABP7,50,49,57,2,0,5
MSTRG.793|ASCC2,76,74,73,302,183,267
MSTRG.790,0,0,0,0,0,0
MSTRG.791|UQCR10,175,198,229,411,211,293
MSTRG.792,0,0,0,0,0,0
MSTRG.806|LIF-AS1,0,0,0,0,0,0
MSTRG.807|LIF,6,0,7,350,209,230
MSTRG.808|LIF-AS2,0,0,0,0,0,0
MSTRG.811,5,1,0,0,0,0
MSTRG.812,0,0,0,0,0,0
MSTRG.813,4,8,0,0,2,2
MSTRG.815|CASTOR1,35,24,16,33,19,0
MSTRG.815,15,1,9,5,0,28
MSTRG.815|TBC1D10A,33,48,53,124,94,101
MSTRG.828|SEC14L6,0,27,0,5,9,11
MSTRG.829,0,0,0,0,0,0
MSTRG.830|SIRPAP1,0,0,0,0,0,0
MSTRG.794|MTMR3,474,560,532,483,284,335
MSTRG.795|RNU6-331P,0,0,0,0,0,0
MSTRG.794|MIR6818,0,0,0,0,0,1
MSTRG.796|HORMAD2-AS1,3,2,0,1,1,0
MSTRG.797|CNN2P1,0,0,0,0,3,0
MSTRG.798|HORMAD2,0,0,0,0,0,0
MSTRG.799|RPL36P17,0,0,0,0,0,0
MSTRG.800|RPS3AP51,0,0,0,0,0,0
MSTRG.801,0,0,0,0,0,0
MSTRG.816|SF3A1,390,514,396,858,562,636
MSTRG.817|CCDC157,6,36,18,24,0,9
MSTRG.818|RNF215,121,137,98,136,90,110
MSTRG.819|SEC14L2,150,191,169,86,48,68
MSTRG.819,10,17,21,0,0,0
MSTRG.821|RNU6-564P,0,1,0,0,0,0
MSTRG.818,0,4,3,9,9,6
MSTRG.822,0,0,1,1,0,0
MSTRG.819|MTFP1,0,0,1,162,95,112
MSTRG.820,3,10,3,0,3,0
MSTRG.835|SLC35E4,31,70,65,48,28,27
MSTRG.836|DUSP18,21,21,32,37,38,16
MSTRG.837,0,0,0,0,0,0
MSTRG.836|RPL13AP26,3,0,0,6,0,0
MSTRG.831|GAL3ST1,49,38,44,9,0,10
MSTRG.832|PES1,136,163,134,601,431,526
MSTRG.833|PES1-AS1,0,0,0,0,0,0
MSTRG.834|TCN2,46,59,53,134,107,94
MSTRG.838|OSBP2,257,265,185,220,102,162
MSTRG.840,0,0,0,0,0,0
MSTRG.842,0,10,3,5,0,7
MSTRG.839|MIR3200,2,0,0,0,0,0
MSTRG.841|EIF4HP2,3,9,18,6,10,9
MSTRG.853|INPP5J,133,166,121,12,14,27
MSTRG.843|MORC2-AS1,0,6,3,0,2,0
MSTRG.844|MORC2,190,216,146,397,249,378
MSTRG.845|TUG1,664,772,708,2071,1331,1443
MSTRG.846,0,0,0,0,0,0
MSTRG.847,0,0,0,0,0,0
MSTRG.845,4,3,6,4,4,5
MSTRG.849,0,0,0,6,11,5
MSTRG.849|RN7SL633P,0,0,0,0,1,0
MSTRG.849|SMTN,70,86,81,331,217,312
MSTRG.851|SELENOM,181,190,166,55,38,40
MSTRG.852|RPS15AP37,0,0,0,0,0,0
MSTRG.850,11,4,3,19,6,9
MSTRG.856|RNF185,149,245,172,271,198,227
MSTRG.857,0,0,0,0,0,0
MSTRG.858|RNF185-AS1,0,0,0,0,1,0
MSTRG.867|LINC01521,25,32,31,17,22,9
MSTRG.859|LIMK2,120,161,122,230,135,190
MSTRG.860|RNU6-1128P,0,0,0,0,0,0
MSTRG.861|Y_RNA,0,0,0,0,0,0
MSTRG.862|PIK3IP1,239,345,272,98,55,63
MSTRG.863|PIK3IP1-DT,4,4,6,5,1,3
MSTRG.864,0,0,0,0,0,0
MSTRG.865|RNA5SP496,0,0,0,0,0,0
MSTRG.866|PATZ1,158,153,134,428,249,308
MSTRG.878|PRR14L,484,605,519,972,633,727
MSTRG.868|DRG1,171,223,197,408,301,321
MSTRG.869|EIF4ENIF1,195,214,203,174,138,150
MSTRG.870,5,0,0,7,4,0
MSTRG.868|SFI1,228,232,232,288,185,249
MSTRG.873|H2AZP6,0,0,0,0,0,0
MSTRG.874|RPS26P59,0,0,0,0,0,0
MSTRG.875|RPS18P14,0,3,2,7,3,6
MSTRG.876,0,0,0,0,0,0
MSTRG.877|PISD,416,515,514,328,193,231
MSTRG.877|MIR7109,0,1,1,2,1,1
MSTRG.871|RNU6-28P,1,0,0,0,2,2
MSTRG.872,6,3,8,10,11,8
MSTRG.905|RTCB,230,316,265,748,381,523
MSTRG.891|RFPL2,21,4,24,0,0,0
MSTRG.892|IGLCOR22-1,0,0,0,0,0,1
MSTRG.893|SLC5A4-AS1,38,95,92,10,7,7
MSTRG.895,0,0,0,0,0,0
MSTRG.896,0,3,0,1,0,0
MSTRG.897,0,0,0,2,0,0
MSTRG.898|RFPL3,0,0,0,0,0,0
MSTRG.899|IGLCOR22-2,0,0,0,0,0,0
MSTRG.900|RFPL3S,9,11,5,0,4,9
MSTRG.901,0,0,0,0,0,0
MSTRG.902,0,0,0,0,0,0
MSTRG.903,0,0,0,0,0,0
MSTRG.903|IGLVIVOR22-2,0,0,0,0,0,0
MSTRG.894|SLC5A4,7,0,0,22,13,7
MSTRG.893|CPSF1P1,69,31,31,6,16,18
MSTRG.908|FBXO7,348,378,423,957,802,779
ENSG00000230866|LINC02558,0,0,0,0,0,0
ENSG00000240647|RN7SL305P,0,0,0,0,0,0
MSTRG.879|DEPDC5,110,185,163,199,99,163
MSTRG.879,0,0,0,0,0,0
MSTRG.880|RN7SL20P,0,0,0,2,2,2
MSTRG.881|RPL17P52,0,0,0,0,0,0
MSTRG.879|RNU6-201P,0,0,0,0,0,0
MSTRG.882,0,0,0,0,0,0
MSTRG.883,0,0,0,0,0,0
MSTRG.884|YWHAH-AS1,13,22,13,6,0,0
MSTRG.885,0,0,0,0,0,0
MSTRG.879|YWHAH,2216,2903,2440,750,479,637
MSTRG.919,0,0,0,0,0,0
MSTRG.920|LINC01640,0,0,0,0,0,0
MSTRG.921,0,0,0,0,0,0
MSTRG.922,0,0,0,0,0,0
MSTRG.909|SYN3,313,370,316,34,24,33
MSTRG.910,0,0,0,0,0,0
MSTRG.911|SYN3-AS1,0,0,0,0,0,0
MSTRG.912,0,0,0,0,0,0
MSTRG.913|RNA5SP497,0,0,0,0,0,0
MSTRG.914,0,0,0,0,0,0
MSTRG.915,0,0,0,0,0,0
MSTRG.916|TIMP3,423,549,504,1816,1043,1290
MSTRG.917|ETFRF1P1,0,0,0,0,0,0
MSTRG.918,5,2,3,0,0,0
ENSG00000234891,0,0,0,0,0,0
MSTRG.933|LINC01643,0,0,0,0,3,0
MSTRG.934,0,0,0,0,0,0
MSTRG.935,28,18,29,0,3,0
MSTRG.941|LINC02885,5,0,0,6,5,6
MSTRG.946,0,0,0,0,0,0
MSTRG.947,0,0,0,0,2,0
MSTRG.948|RNU7-167P,0,0,0,0,0,0
MSTRG.949|HMGXB4,67,98,96,273,221,219
MSTRG.954|HMOX1,28,41,30,185,111,169
MSTRG.955|MCM5,57,69,72,1201,612,941
MSTRG.957|RASD2,130,198,150,32,32,34
MSTRG.950,0,0,0,0,0,0
MSTRG.951|TOM1,212,257,225,185,107,144
MSTRG.952|MIR6069,0,0,0,0,0,0
MSTRG.951|MIR3909,1,0,0,2,2,0
MSTRG.961|APOL6,135,121,121,747,425,545
MSTRG.923|LARGE1,378,453,445,197,146,193
MSTRG.924,0,0,0,0,0,0
MSTRG.925,0,0,0,0,0,0
MSTRG.926,0,0,0,0,0,0
MSTRG.927,0,0,0,0,0,0
MSTRG.929|SNORA50B,0,2,0,2,0,0
MSTRG.930|LARGE-IT1,0,0,0,0,0,1
MSTRG.931|LARGE-AS1,0,0,0,0,2,0
MSTRG.932|LARGE1-AS1,0,0,0,4,0,0
MSTRG.928|MIR4764,2,0,0,0,0,0
MSTRG.967,2,2,3,2,1,0
MSTRG.975|APOL4,21,11,16,22,10,0
MSTRG.968|APOL3,13,11,23,88,67,42
MSTRG.977|APOL2,258,337,305,352,283,276
MSTRG.978|APOL1,7,21,15,188,134,157
MSTRG.962|RBFOX2,1369,1593,1534,1191,795,891
MSTRG.963,0,0,0,0,0,0
MSTRG.962,3,2,6,2,7,4
MSTRG.965,0,0,0,3,2,0
MSTRG.964|NDUFA9P1,7,6,2,10,7,6
MSTRG.983,3,0,0,0,0,0
MSTRG.985|TXN2,61,88,91,184,110,83
MSTRG.986,0,0,0,0,0,0
MSTRG.987|FOXRED2,159,230,239,493,233,253
MSTRG.988|EIF3D,214,245,280,1674,1070,1339
MSTRG.989,0,0,0,0,0,0
MSTRG.979|MYH9,1010,1103,1060,6146,3551,4614
MSTRG.980,0,0,0,0,0,0
MSTRG.981|MYH9-DT,0,5,0,8,0,0
MSTRG.982|RPS15AP38,0,0,0,0,0,0
MSTRG.979|MIR6819,1,1,1,1,1,1
MSTRG.992|CACNG2-DT,7,8,11,0,0,0
MSTRG.990|CACNG2,157,199,209,0,0,0
MSTRG.990,17,9,5,0,0,0
MSTRG.991|CACNG2,1,7,1,0,0,0
MSTRG.994|IFT27,119,120,124,169,108,134
MSTRG.995,0,7,0,0,0,0
MSTRG.998|NCF4-AS1,0,0,0,0,0,0
MSTRG.999|NCF4,0,17,0,57,42,32
MSTRG.1000,0,0,0,0,0,0
MSTRG.1001|CSF2RB,0,0,0,112,85,82
MSTRG.996|PVALB,217,273,212,55,38,31
MSTRG.997,3,0,0,0,0,0
MSTRG.1002|TST,39,49,41,204,129,115
MSTRG.1003|Y_RNA,0,0,0,0,0,0
MSTRG.1004|MPST,72,65,73,297,159,242
MSTRG.1005|KCTD17,102,166,158,72,32,21
MSTRG.1006|RN7SKP214,0,0,0,0,0,0
MSTRG.1013|SSTR3,63,76,103,32,24,28
MSTRG.1014|RAC2,19,19,12,250,169,204
MSTRG.1010|IL2RB,0,0,0,14,14,7
MSTRG.1011|IL2RB-AS1,0,0,0,0,0,0
MSTRG.1012|C1QTNF6,0,21,21,216,140,166
MSTRG.1022|MFNG,10,11,0,169,63,99
ENSG00000305681,0,0,0,0,0,0
MSTRG.1023|CARD10,0,12,12,206,146,154
ENSG00000225867,0,0,0,0,0,0
MSTRG.1024|CDC42EP1,154,223,151,343,180,275
MSTRG.1015|CYTH4,27,42,33,48,40,29
MSTRG.1016,0,0,0,0,0,0
MSTRG.1017,0,0,0,0,0,0
MSTRG.1018,0,0,0,0,0,0
MSTRG.1019|ELFN2,261,334,259,43,32,58
MSTRG.1019,0,5,6,3,0,0
MSTRG.1020,0,0,0,0,0,0
MSTRG.1021,0,0,0,0,0,0
MSTRG.1027,0,0,0,0,0,0
MSTRG.1028|GGA1,243,310,272,672,398,456
MSTRG.1032|LGALS1,161,189,161,1625,959,1293
MSTRG.1033,0,2,0,0,2,0
MSTRG.1029|SH3BP1,43,6,40,188,100,90
MSTRG.1029,0,141,0,0,0,90
MSTRG.1030|PDXP-DT,0,0,0,11,0,0
MSTRG.1029|PDXP,466,490,521,321,172,196
MSTRG.1034|NOL12,46,67,84,165,87,100
MSTRG.1034,0,0,0,0,0,11
MSTRG.1034|TRIOBP,91,64,65,446,265,349
MSTRG.1035,0,0,0,0,0,0
MSTRG.1036|H1-0,222,309,230,562,352,394
MSTRG.1037|GCAT,67,65,70,166,118,117
MSTRG.1038|GALR3,0,0,0,0,2,0
MSTRG.1039|ANKRD54,64,98,111,192,103,144
MSTRG.1039|MIR658,0,1,1,0,0,3
MSTRG.1040|MIR659,0,0,0,1,0,0
MSTRG.1041|EIF3L,701,769,723,2692,1573,2102
MSTRG.1042,0,0,0,0,0,0
MSTRG.1041,41,67,59,199,122,109
MSTRG.1041|RNU6-900P,1,1,1,1,1,1
MSTRG.1054|SLC16A8,3,0,4,0,0,0
MSTRG.1055|BAIAP2L2,3,20,0,32,16,14
MSTRG.1056,21,6,7,8,4,2
MSTRG.1052|PICK1,182,173,178,110,74,127
MSTRG.1053,0,0,0,0,0,0
MSTRG.1043|MICALL1,110,135,136,336,206,250
MSTRG.1045|C22orf23,5,0,0,6,3,13
MSTRG.1046,0,2,3,0,5,0
MSTRG.1047|POLR2F,117,162,136,243,159,172
MSTRG.1047|MIR6820,0,0,1,0,1,0
MSTRG.1048|SOX10,216,287,262,269,168,200
MSTRG.1049|MIR4534,0,2,0,3,0,1
MSTRG.1050,0,0,0,0,6,0
MSTRG.1044,26,62,28,61,50,34
MSTRG.1057|PLA2G6,163,142,174,240,126,141
MSTRG.1058,0,0,0,0,16,0
MSTRG.1059,0,0,0,0,0,0
MSTRG.1060|MAFF,65,53,42,207,129,142
MSTRG.1061|TMEM184B,451,524,477,438,317,381
MSTRG.1062|TMEM184B-AS1,0,0,0,0,0,0
MSTRG.1062|RN7SL704P,0,0,0,0,0,0
MSTRG.1065,0,0,0,0,0,0
MSTRG.1066|KCNJ4,142,173,130,6,0,9
MSTRG.1067,0,0,0,0,0,0
MSTRG.1068,0,0,2,0,0,0
MSTRG.1063|CSNK1E,509,506,495,1354,757,1029
MSTRG.1063|TPTEP2-CSNK1E,0,2,4,0,0,0
MSTRG.1063,21,24,20,51,54,55
MSTRG.1063|TPTEP2,1,0,0,3,7,1
MSTRG.1064,2,0,2,7,3,3
ENSG00000224279|RPS29P31,0,0,0,0,0,0
MSTRG.1072|DMC1,6,8,0,32,20,18
MSTRG.1069|KDELR3,0,0,0,195,172,173
MSTRG.1070|DDX17,3293,3803,3497,6273,3844,4753
MSTRG.1071,0,0,0,0,0,0
MSTRG.1074|FAM227A,31,22,32,88,86,43
MSTRG.1075,0,0,0,0,0,0
MSTRG.1076|CBY1,30,60,57,96,49,71
MSTRG.1077,0,0,0,0,0,0
MSTRG.1077|TOMM22-DT,14,12,19,24,20,13
MSTRG.1078,0,0,2,0,0,0
MSTRG.1079|TOMM22,111,140,104,386,227,323
MSTRG.1080|JOSD1,311,338,274,564,427,445
MSTRG.1089|NPTXR,852,945,851,151,131,111
MSTRG.1082|GTPBP1,294,376,300,713,374,509
MSTRG.1083|PRDX3P1,0,0,0,0,0,0
MSTRG.1084|SUN2,911,1166,1002,865,458,695
MSTRG.1082,0,1,1,2,2,1
MSTRG.1086,0,0,0,0,0,7
MSTRG.1088,0,0,0,3,0,5
MSTRG.1084|DNAL4,41,91,77,108,44,60
MSTRG.1085,1,2,2,1,1,1
MSTRG.1087,2,0,0,7,16,13
MSTRG.1090|CBX6,1598,1875,1819,816,520,651
MSTRG.1091,0,0,0,0,0,0
MSTRG.1095|APOBEC3B,0,0,0,82,59,62
MSTRG.1096|APOBEC3B-AS1,0,0,0,0,0,0
MSTRG.1101|APOBEC3G,15,13,5,104,59,56
MSTRG.1097|APOBEC3C,9,0,5,188,104,129
MSTRG.1097,0,0,0,0,0,0
MSTRG.1097|APOBEC3D,0,5,0,43,22,27
MSTRG.1098,0,0,0,0,0,0
MSTRG.1099|APOBEC3F,4,0,0,45,30,30
MSTRG.1116,0,0,0,0,4,0
MSTRG.1117,0,0,0,0,0,0
MSTRG.1111|PDGFB,65,85,59,91,52,96
MSTRG.1112,5,10,11,5,0,0
MSTRG.1113,0,0,0,0,0,0
MSTRG.1114,0,0,0,0,0,2
MSTRG.1115,0,0,0,0,0,0
MSTRG.1105|CBX7,576,770,660,59,53,63
MSTRG.1105|COX5BP7,0,2,0,0,0,0
MSTRG.1106,0,0,0,0,2,0
MSTRG.1107,0,0,0,0,0,0
MSTRG.1108,0,0,0,0,0,0
MSTRG.1109|FUNDC2P4,0,0,0,0,0,0
MSTRG.1110,0,0,0,0,0,0
MSTRG.1118|RPL3,1277,1481,1387,8126,4699,5869
MSTRG.1118|SNORD83B,0,1,1,1,1,1
MSTRG.1118|SNORD43,0,1,1,1,1,1
MSTRG.1118|SNORD83A,3,0,2,8,7,4
MSTRG.1119|SYNGR1,1668,2114,1899,119,102,87
MSTRG.1121,0,0,0,0,0,0
MSTRG.1120,2,5,6,0,0,0
MSTRG.1122|TAB1,209,178,150,180,141,184
MSTRG.1123|MGAT3,559,703,596,77,31,51
MSTRG.1124|MGAT3-AS1,0,0,0,0,0,0
MSTRG.1125|MIEF1,202,265,249,711,350,454
MSTRG.1126,0,1,0,0,0,0
MSTRG.1125|MIURF,1,1,1,1,1,1
MSTRG.1127|ATF4,638,755,665,3041,1780,2289
MSTRG.1128|RPS19BP1,150,192,159,289,211,209
MSTRG.1135|GRAP2,0,0,0,140,85,93
MSTRG.1136|TMA7B,0,0,0,18,0,14
MSTRG.1129|CACNA1I,215,287,274,6,6,0
MSTRG.1130|ENTHD1,0,0,0,0,0,0
MSTRG.1131|MTFR2P2,0,0,0,0,0,0
MSTRG.1132|RN7SKP210,0,0,0,0,0,0
MSTRG.1134,0,0,0,0,1,0
MSTRG.1133|UQCRFS1P1,1,5,7,4,8,4
MSTRG.1150,3,5,3,3,0,0
MSTRG.1153,0,0,0,8,6,7
MSTRG.1153|GAPDHP37,0,3,0,0,3,0
MSTRG.1154|MCHR1,17,46,38,0,5,0
MSTRG.1140|TNRC6B,1250,1423,1219,1166,678,846
MSTRG.1141|RPL7P52,0,0,0,0,0,0
MSTRG.1142,0,0,3,0,0,0
MSTRG.1157|SLC25A17,81,80,87,255,198,254
MSTRG.1159|JTBP1,0,0,0,0,0,0
MSTRG.1160|MIR4766,0,0,0,2,0,1
MSTRG.1158|RFKP4,3,3,7,9,2,1
MSTRG.1161|ST13,811,941,915,1869,1272,1559
MSTRG.1162,0,0,0,0,0,0
MSTRG.1167|RBX1,105,144,125,269,161,178
MSTRG.1163|XPNPEP3,69,95,82,348,232,280
MSTRG.1164|DNAJB7,0,0,0,0,0,0
MSTRG.1165|Metazoa_SRP,0,0,0,0,0,4
MSTRG.1166|RNU6-379P,0,0,0,0,0,1
MSTRG.1143|ADSL,111,136,160,856,471,590
MSTRG.1143,0,0,15,12,0,11
MSTRG.1143|SGSM3,261,337,273,407,224,341
MSTRG.1144|SGSM3-AS1,0,0,0,0,0,0
MSTRG.1145|MRTFA,295,280,217,306,166,206
MSTRG.1146,0,0,0,0,0,2
MSTRG.1147,0,0,0,0,0,0
MSTRG.1148|MRTFA-AS1,0,0,0,0,0,2
MSTRG.1149|COX6B1P3,0,0,0,0,0,0
MSTRG.1145|RPL4P6,2,5,2,18,9,24
MSTRG.1168,0,0,0,0,0,0
MSTRG.1169|EP300,672,873,875,1291,705,899
MSTRG.1170|EP300-AS1,0,0,0,0,11,0
MSTRG.1169|RNU6-375P,0,0,0,0,2,3
MSTRG.1170|LRRC37A14P,0,3,0,0,0,0
MSTRG.1169|MIR1281,1,1,1,1,1,1
MSTRG.1171|L3MBTL2,208,239,190,333,234,221
MSTRG.1172|L3MBTL2-AS1,19,18,20,0,0,8
MSTRG.1173|CHADL,69,87,84,0,4,2
MSTRG.1176,3,2,5,0,0,0
MSTRG.1174|RANGAP1,583,696,584,1047,665,856
MSTRG.1175|MIR6889,0,0,0,0,0,0
MSTRG.1177|ZC3H7B,901,1120,1029,1013,616,799
MSTRG.1181,0,6,13,4,0,6
MSTRG.1178,3,0,0,6,0,0
MSTRG.1180|RNU6-495P,0,1,0,0,0,0
MSTRG.1179|TEF,729,816,745,101,73,60
MSTRG.1183|TOB2,458,606,430,388,258,320
MSTRG.1184,12,13,7,3,0,6
MSTRG.1189,0,4,0,0,0,0
MSTRG.1190,0,0,0,0,0,0
MSTRG.1191|CSDC2,173,210,162,13,0,0
MSTRG.1192|PMM1,61,77,95,144,78,66
MSTRG.1185|ACO2,985,1216,1117,857,585,669
MSTRG.1187|PHF5A,70,68,35,309,168,180
MSTRG.1188|POLR3H,255,224,214,353,171,253
MSTRG.1186,3,4,0,0,0,0
MSTRG.1193|DESI1,273,390,338,400,281,295
MSTRG.1194|XRCC6,786,882,793,3171,2045,2362
MSTRG.1195|Y_RNA,0,0,0,0,0,0
MSTRG.1196|SNU13,361,427,398,804,461,630
MSTRG.1197,0,0,1,1,0,2
MSTRG.1198|RNU6-476P,0,0,0,0,0,0
MSTRG.1199|C22orf46P,74,74,72,127,104,109
MSTRG.1200|MEI1,5,8,4,14,8,6
MSTRG.1201|HMGN2P10,0,0,0,0,0,0
MSTRG.1202|RNU6ATAC22P,0,0,0,0,0,0
MSTRG.1203|Y_RNA,0,0,0,0,0,0
MSTRG.1210|TNFRSF13C,5,4,7,26,18,25
MSTRG.1210|MIR378I,7,0,2,1,3,1
MSTRG.1209,0,0,0,0,0,0
MSTRG.1208|SHISA8,67,67,29,0,0,8
MSTRG.1211|CENPM,0,0,0,146,80,109
MSTRG.1212|SMIM45,60,33,46,0,0,0
MSTRG.1204|CCDC134,123,124,106,335,187,236
MSTRG.1205|SREBF2-AS1,0,7,4,9,0,0
MSTRG.1206|SREBF2,1018,1395,1181,1376,799,1142
MSTRG.1207|MIR33A,0,1,0,0,0,0
MSTRG.1213|SEPTIN3,1605,2010,1918,130,89,120
MSTRG.1214,0,0,0,0,0,0
MSTRG.1215,0,0,0,0,0,0
MSTRG.1216|WBP2NL,26,0,16,15,7,8
MSTRG.1217,0,0,0,0,0,0
MSTRG.1217|SLC25A5P1,0,0,0,0,0,0
MSTRG.1218|NAGA,56,76,113,321,231,269
MSTRG.1219,0,2,2,4,3,0
